league,season,div,date,time,hometeam,awayteam,fulltimehomegoals,fulltimeawaygoals,fulltimeresult,halftimehalfgoals,halftimehomegoals,halftimeresult,referee,homeshots,awayshots,homeshotontarget,awayshotsontarget,homefouls,awayfouls,homecorners,awaycorners,homeyellowcards,awayyellowcards,homeredcards,awayredcards,kickoff_hour,time_of_day,total_goals,goal_difference,total_cards,shot_accuracy_home,shot_accuracy_away,total_shots,total_shots_on_target,total_fouls,total_corners
SeriaA,2022-2023,I1,2022-09-18,11:30,Udinese,Inter,3,1,H,1.0,1.0,D,Unknown,20.0,14.0,6.0,3.0,11.0,13.0,7.0,4.0,3.0,4.0,0.0,0.0,11,Early Kickoff,4,2,7.0,0.3,0.21428571428571427,34.0,9.0,24.0,11.0
SeriaA,2022-2023,I1,2022-09-18,14:00,Cremonese,Lazio,0,4,A,0.0,3.0,A,Unknown,18.0,14.0,3.0,6.0,12.0,9.0,8.0,5.0,1.0,1.0,0.0,0.0,14,Afternoon,4,4,2.0,0.16666666666666666,0.42857142857142855,32.0,9.0,21.0,13.0
SeriaA,2022-2023,I1,2022-09-18,14:00,Fiorentina,Verona,2,0,H,1.0,0.0,H,Unknown,15.0,8.0,9.0,1.0,18.0,17.0,7.0,3.0,4.0,4.0,0.0,0.0,14,Afternoon,2,2,8.0,0.6,0.125,23.0,10.0,35.0,10.0
SeriaA,2022-2023,I1,2022-09-18,14:00,Monza,Juventus,1,0,H,0.0,0.0,D,Unknown,17.0,10.0,4.0,2.0,16.0,17.0,5.0,3.0,2.0,1.0,0.0,1.0,14,Afternoon,1,1,4.0,0.23529411764705882,0.2,27.0,6.0,33.0,8.0
SeriaA,2022-2023,I1,2022-09-18,17:00,Roma,Atalanta,0,1,A,0.0,1.0,A,Unknown,21.0,4.0,5.0,1.0,9.0,19.0,5.0,1.0,0.0,7.0,0.0,0.0,17,Evening / Night,1,1,7.0,0.23809523809523808,0.25,25.0,6.0,28.0,6.0
SeriaA,2022-2023,I1,2022-09-18,19:45,Milan,Napoli,1,2,A,0.0,0.0,D,Unknown,22.0,9.0,5.0,4.0,18.0,11.0,9.0,4.0,4.0,3.0,0.0,0.0,19,Evening / Night,3,1,7.0,0.22727272727272727,0.4444444444444444,31.0,9.0,29.0,13.0
SeriaA,2022-2023,I1,2022-10-01,14:00,Napoli,Torino,3,1,H,3.0,1.0,H,Unknown,15.0,16.0,7.0,3.0,4.0,17.0,4.0,4.0,0.0,2.0,0.0,0.0,14,Afternoon,4,2,2.0,0.4666666666666667,0.1875,31.0,10.0,21.0,8.0
SeriaA,2022-2023,I1,2022-10-01,17:00,Inter,Roma,1,2,A,1.0,1.0,D,Unknown,15.0,10.0,2.0,3.0,15.0,14.0,5.0,1.0,4.0,3.0,0.0,0.0,17,Evening / Night,3,1,7.0,0.13333333333333333,0.3,25.0,5.0,29.0,6.0
SeriaA,2022-2023,I1,2022-10-01,19:45,Empoli,Milan,1,3,A,0.0,0.0,D,Unknown,16.0,19.0,4.0,6.0,15.0,10.0,3.0,7.0,4.0,2.0,0.0,0.0,19,Evening / Night,4,2,6.0,0.25,0.3157894736842105,35.0,10.0,25.0,10.0
SeriaA,2022-2023,I1,2022-10-02,11:30,Lazio,Spezia,4,0,H,2.0,0.0,H,Unknown,13.0,14.0,6.0,2.0,3.0,14.0,3.0,6.0,0.0,2.0,0.0,0.0,11,Early Kickoff,4,4,2.0,0.46153846153846156,0.14285714285714285,27.0,8.0,17.0,9.0
SeriaA,2022-2023,I1,2022-10-02,14:00,Lecce,Cremonese,1,1,D,1.0,1.0,D,Unknown,6.0,13.0,1.0,4.0,11.0,15.0,1.0,8.0,3.0,1.0,0.0,0.0,14,Afternoon,2,0,4.0,0.16666666666666666,0.3076923076923077,19.0,5.0,26.0,9.0
SeriaA,2022-2023,I1,2022-10-02,14:00,Sampdoria,Monza,0,3,A,0.0,1.0,A,Unknown,3.0,13.0,1.0,6.0,16.0,24.0,2.0,4.0,2.0,2.0,0.0,0.0,14,Afternoon,3,3,4.0,0.3333333333333333,0.46153846153846156,16.0,7.0,40.0,6.0
SeriaA,2022-2023,I1,2022-10-02,14:00,Sassuolo,Salernitana,5,0,H,2.0,0.0,H,Unknown,17.0,6.0,11.0,1.0,10.0,8.0,1.0,2.0,1.0,1.0,0.0,0.0,14,Afternoon,5,5,2.0,0.6470588235294118,0.16666666666666666,23.0,12.0,18.0,3.0
SeriaA,2022-2023,I1,2022-10-02,17:00,Atalanta,Fiorentina,1,0,H,0.0,0.0,D,Unknown,10.0,16.0,5.0,5.0,12.0,10.0,1.0,5.0,2.0,2.0,0.0,0.0,17,Evening / Night,1,1,4.0,0.5,0.3125,26.0,10.0,22.0,6.0
SeriaA,2022-2023,I1,2022-10-02,19:45,Juventus,Bologna,3,0,H,1.0,0.0,H,Unknown,17.0,9.0,6.0,1.0,11.0,15.0,2.0,4.0,0.0,1.0,0.0,0.0,19,Evening / Night,3,3,1.0,0.35294117647058826,0.1111111111111111,26.0,7.0,26.0,6.0
SeriaA,2022-2023,I1,2022-10-03,19:45,Verona,Udinese,1,2,A,1.0,0.0,H,Unknown,7.0,21.0,2.0,8.0,15.0,11.0,4.0,9.0,3.0,3.0,0.0,0.0,19,Evening / Night,3,1,6.0,0.2857142857142857,0.38095238095238093,28.0,10.0,26.0,13.0
SeriaA,2022-2023,I1,2022-10-08,14:00,Sassuolo,Inter,1,2,A,0.0,1.0,A,Unknown,15.0,16.0,3.0,4.0,14.0,17.0,6.0,5.0,3.0,2.0,0.0,0.0,14,Afternoon,3,1,5.0,0.2,0.25,31.0,7.0,31.0,11.0
SeriaA,2022-2023,I1,2022-10-08,17:00,Milan,Juventus,2,0,H,1.0,0.0,H,Unknown,21.0,10.0,3.0,3.0,7.0,7.0,9.0,3.0,2.0,3.0,0.0,0.0,17,Evening / Night,2,2,5.0,0.14285714285714285,0.3,31.0,6.0,14.0,12.0
SeriaA,2022-2023,I1,2022-10-08,19:45,Bologna,Sampdoria,1,1,D,1.0,0.0,H,Unknown,10.0,9.0,3.0,3.0,17.0,21.0,2.0,5.0,2.0,3.0,0.0,0.0,19,Evening / Night,2,0,5.0,0.3,0.3333333333333333,19.0,6.0,38.0,7.0
SeriaA,2022-2023,I1,2022-10-09,11:30,Torino,Empoli,1,1,D,0.0,0.0,D,Unknown,20.0,6.0,7.0,2.0,15.0,9.0,6.0,1.0,2.0,4.0,0.0,0.0,11,Early Kickoff,2,0,6.0,0.35,0.3333333333333333,26.0,9.0,24.0,7.0
SeriaA,2022-2023,I1,2022-10-09,14:00,Monza,Spezia,2,0,H,1.0,0.0,H,Unknown,7.0,9.0,4.0,1.0,10.0,20.0,3.0,6.0,3.0,2.0,0.0,0.0,14,Afternoon,2,2,5.0,0.5714285714285714,0.1111111111111111,16.0,5.0,30.0,9.0
SeriaA,2022-2023,I1,2022-10-09,14:00,Salernitana,Verona,2,1,H,1.0,0.0,H,Unknown,14.0,12.0,4.0,2.0,9.0,15.0,1.0,6.0,3.0,3.0,1.0,1.0,14,Afternoon,3,1,8.0,0.2857142857142857,0.16666666666666666,26.0,6.0,24.0,7.0
SeriaA,2022-2023,I1,2022-10-09,14:00,Udinese,Atalanta,2,2,D,0.0,1.0,A,Unknown,10.0,9.0,2.0,5.0,11.0,12.0,5.0,3.0,2.0,3.0,0.0,0.0,14,Afternoon,4,0,5.0,0.2,0.5555555555555556,19.0,7.0,23.0,8.0
SeriaA,2022-2023,I1,2022-10-09,17:00,Cremonese,Napoli,1,4,A,0.0,1.0,A,Unknown,12.0,21.0,1.0,10.0,18.0,6.0,5.0,2.0,2.0,0.0,0.0,0.0,17,Evening / Night,5,3,2.0,0.08333333333333333,0.47619047619047616,33.0,11.0,24.0,7.0
SeriaA,2022-2023,I1,2022-10-09,19:45,Roma,Lecce,2,1,H,1.0,1.0,D,Unknown,20.0,6.0,6.0,3.0,12.0,11.0,13.0,4.0,2.0,2.0,0.0,1.0,19,Evening / Night,3,1,5.0,0.3,0.5,26.0,9.0,23.0,17.0
SeriaA,2022-2023,I1,2022-10-10,19:45,Fiorentina,Lazio,0,4,A,0.0,2.0,A,Unknown,24.0,10.0,3.0,6.0,17.0,9.0,9.0,2.0,4.0,1.0,0.0,0.0,19,Evening / Night,4,4,5.0,0.125,0.6,34.0,9.0,26.0,11.0
SeriaA,2022-2023,I1,2022-10-15,14:00,Empoli,Monza,1,0,H,1.0,0.0,H,Unknown,11.0,16.0,5.0,4.0,17.0,14.0,2.0,9.0,5.0,3.0,0.0,1.0,14,Afternoon,1,1,9.0,0.45454545454545453,0.25,27.0,9.0,31.0,11.0
SeriaA,2022-2023,I1,2022-10-15,17:00,Torino,Juventus,0,1,A,0.0,0.0,D,Unknown,15.0,14.0,2.0,8.0,11.0,8.0,3.0,6.0,2.0,0.0,0.0,0.0,17,Evening / Night,1,1,2.0,0.13333333333333333,0.5714285714285714,29.0,10.0,19.0,9.0
SeriaA,2022-2023,I1,2022-10-15,19:45,Atalanta,Sassuolo,2,1,H,1.0,1.0,D,Unknown,16.0,11.0,4.0,3.0,10.0,8.0,3.0,3.0,1.0,4.0,0.0,0.0,19,Evening / Night,3,1,5.0,0.25,0.2727272727272727,27.0,7.0,18.0,6.0
SeriaA,2022-2023,I1,2022-10-16,11:30,Inter,Salernitana,2,0,H,1.0,0.0,H,Unknown,16.0,8.0,6.0,3.0,12.0,14.0,6.0,4.0,0.0,1.0,0.0,0.0,11,Early Kickoff,2,2,1.0,0.375,0.375,24.0,9.0,26.0,10.0
SeriaA,2022-2023,I1,2022-10-16,14:00,Lazio,Udinese,0,0,D,0.0,0.0,D,Unknown,8.0,12.0,3.0,2.0,8.0,11.0,7.0,3.0,1.0,4.0,0.0,0.0,14,Afternoon,0,0,5.0,0.375,0.16666666666666666,20.0,5.0,19.0,10.0
SeriaA,2022-2023,I1,2022-10-16,14:00,Spezia,Cremonese,2,2,D,2.0,1.0,H,Unknown,15.0,24.0,6.0,4.0,12.0,11.0,6.0,8.0,2.0,0.0,0.0,0.0,14,Afternoon,4,0,2.0,0.4,0.16666666666666666,39.0,10.0,23.0,14.0
SeriaA,2022-2023,I1,2022-10-16,17:00,Napoli,Bologna,3,2,H,1.0,1.0,D,Unknown,30.0,16.0,11.0,3.0,6.0,10.0,6.0,4.0,0.0,4.0,0.0,0.0,17,Evening / Night,5,1,4.0,0.36666666666666664,0.1875,46.0,14.0,16.0,10.0
SeriaA,2022-2023,I1,2022-10-16,19:45,Verona,Milan,1,2,A,1.0,1.0,D,Unknown,19.0,16.0,5.0,6.0,7.0,9.0,9.0,3.0,3.0,2.0,0.0,0.0,19,Evening / Night,3,1,5.0,0.2631578947368421,0.375,35.0,11.0,16.0,12.0
SeriaA,2022-2023,I1,2022-10-17,17:30,Sampdoria,Roma,0,1,A,0.0,1.0,A,Unknown,8.0,7.0,1.0,4.0,20.0,20.0,4.0,3.0,5.0,3.0,0.0,0.0,17,Evening / Night,1,1,8.0,0.125,0.5714285714285714,15.0,5.0,40.0,7.0
SeriaA,2022-2023,I1,2022-10-17,19:45,Lecce,Fiorentina,1,1,D,1.0,0.0,H,Unknown,6.0,10.0,2.0,5.0,15.0,16.0,2.0,8.0,5.0,5.0,1.0,0.0,19,Evening / Night,2,0,11.0,0.3333333333333333,0.5,16.0,7.0,31.0,10.0
SeriaA,2022-2023,I1,2022-10-21,19:45,Juventus,Empoli,4,0,H,1.0,0.0,H,Unknown,21.0,12.0,7.0,4.0,13.0,11.0,6.0,4.0,2.0,2.0,0.0,0.0,19,Evening / Night,4,4,4.0,0.3333333333333333,0.3333333333333333,33.0,11.0,24.0,10.0
SeriaA,2022-2023,I1,2022-10-22,14:00,Salernitana,Spezia,1,0,H,0.0,0.0,D,Unknown,17.0,14.0,4.0,2.0,9.0,8.0,4.0,7.0,2.0,4.0,0.0,0.0,14,Afternoon,1,1,6.0,0.23529411764705882,0.14285714285714285,31.0,6.0,17.0,11.0
SeriaA,2022-2023,I1,2022-10-22,17:00,Milan,Monza,4,1,H,2.0,0.0,H,Unknown,12.0,16.0,7.0,6.0,18.0,9.0,2.0,2.0,1.0,1.0,0.0,0.0,17,Evening / Night,5,3,2.0,0.5833333333333334,0.375,28.0,13.0,27.0,4.0
SeriaA,2022-2023,I1,2022-10-22,19:45,Fiorentina,Inter,3,4,A,1.0,2.0,A,Unknown,10.0,8.0,4.0,7.0,15.0,14.0,1.0,2.0,4.0,3.0,0.0,0.0,19,Evening / Night,7,1,7.0,0.4,0.875,18.0,11.0,29.0,3.0
SeriaA,2022-2023,I1,2022-10-23,11:30,Udinese,Torino,1,2,A,1.0,1.0,D,Unknown,16.0,15.0,4.0,4.0,12.0,15.0,7.0,4.0,3.0,4.0,0.0,0.0,11,Early Kickoff,3,1,7.0,0.25,0.26666666666666666,31.0,8.0,27.0,11.0
SeriaA,2022-2023,I1,2022-10-23,14:00,Bologna,Lecce,2,0,H,2.0,0.0,H,Unknown,12.0,9.0,3.0,3.0,11.0,14.0,9.0,4.0,5.0,2.0,0.0,0.0,14,Afternoon,2,2,7.0,0.25,0.3333333333333333,21.0,6.0,25.0,13.0
SeriaA,2022-2023,I1,2022-10-23,17:00,Atalanta,Lazio,0,2,A,0.0,1.0,A,Unknown,7.0,12.0,0.0,5.0,15.0,9.0,5.0,8.0,4.0,2.0,1.0,0.0,17,Evening / Night,2,2,7.0,0.0,0.4166666666666667,19.0,5.0,24.0,13.0
SeriaA,2022-2023,I1,2022-10-23,19:45,Roma,Napoli,0,1,A,0.0,0.0,D,Unknown,6.0,12.0,0.0,5.0,14.0,12.0,3.0,4.0,3.0,4.0,0.0,0.0,19,Evening / Night,1,1,7.0,0.0,0.4166666666666667,18.0,5.0,26.0,7.0
SeriaA,2022-2023,I1,2022-10-24,17:30,Cremonese,Sampdoria,0,1,A,0.0,0.0,D,Unknown,21.0,8.0,4.0,4.0,16.0,15.0,5.0,1.0,3.0,4.0,0.0,0.0,17,Evening / Night,1,1,7.0,0.19047619047619047,0.5,29.0,8.0,31.0,6.0
SeriaA,2022-2023,I1,2022-10-24,19:45,Sassuolo,Verona,2,1,H,1.0,1.0,D,Unknown,14.0,13.0,3.0,5.0,7.0,19.0,4.0,5.0,1.0,3.0,0.0,0.0,19,Evening / Night,3,1,4.0,0.21428571428571427,0.38461538461538464,27.0,8.0,26.0,9.0
SeriaA,2022-2023,I1,2022-10-29,14:00,Napoli,Sassuolo,4,0,H,3.0,0.0,H,Unknown,18.0,10.0,6.0,6.0,5.0,6.0,11.0,5.0,0.0,3.0,0.0,1.0,14,Afternoon,4,4,4.0,0.3333333333333333,0.6,28.0,12.0,11.0,16.0
SeriaA,2022-2023,I1,2022-10-29,17:00,Lecce,Juventus,0,1,A,0.0,0.0,D,Unknown,5.0,13.0,0.0,5.0,16.0,13.0,7.0,7.0,3.0,5.0,0.0,0.0,17,Evening / Night,1,1,8.0,0.0,0.38461538461538464,18.0,5.0,29.0,14.0
SeriaA,2022-2023,I1,2022-10-29,19:45,Inter,Sampdoria,3,0,H,2.0,0.0,H,Unknown,17.0,9.0,8.0,2.0,5.0,13.0,3.0,3.0,1.0,6.0,0.0,0.0,19,Evening / Night,3,3,7.0,0.47058823529411764,0.2222222222222222,26.0,10.0,18.0,6.0
SeriaA,2022-2023,I1,2022-10-30,11:30,Empoli,Atalanta,0,2,A,0.0,1.0,A,Unknown,13.0,20.0,3.0,6.0,10.0,13.0,7.0,2.0,2.0,1.0,0.0,0.0,11,Early Kickoff,2,2,3.0,0.23076923076923078,0.3,33.0,9.0,23.0,9.0
SeriaA,2022-2023,I1,2022-10-30,14:00,Cremonese,Udinese,0,0,D,0.0,0.0,D,Unknown,13.0,13.0,2.0,3.0,8.0,9.0,7.0,4.0,1.0,0.0,0.0,0.0,14,Afternoon,0,0,1.0,0.15384615384615385,0.23076923076923078,26.0,5.0,17.0,11.0
SeriaA,2022-2023,I1,2022-10-30,14:00,Spezia,Fiorentina,1,2,A,1.0,1.0,D,Unknown,10.0,27.0,6.0,5.0,19.0,14.0,5.0,5.0,5.0,3.0,1.0,0.0,14,Afternoon,3,1,9.0,0.6,0.18518518518518517,37.0,11.0,33.0,10.0
SeriaA,2022-2023,I1,2022-10-30,17:00,Lazio,Salernitana,1,3,A,1.0,0.0,H,Unknown,13.0,10.0,4.0,6.0,10.0,7.0,4.0,5.0,3.0,3.0,0.0,0.0,17,Evening / Night,4,2,6.0,0.3076923076923077,0.6,23.0,10.0,17.0,9.0
SeriaA,2022-2023,I1,2022-10-30,19:45,Torino,Milan,2,1,H,2.0,0.0,H,Unknown,7.0,12.0,4.0,1.0,11.0,16.0,6.0,1.0,5.0,2.0,0.0,0.0,19,Evening / Night,3,1,7.0,0.5714285714285714,0.08333333333333333,19.0,5.0,27.0,7.0
SeriaA,2022-2023,I1,2022-10-31,17:30,Verona,Roma,1,3,A,1.0,1.0,D,Unknown,7.0,14.0,3.0,6.0,9.0,9.0,2.0,4.0,3.0,1.0,1.0,0.0,17,Evening / Night,4,2,5.0,0.42857142857142855,0.42857142857142855,21.0,9.0,18.0,6.0
SeriaA,2022-2023,I1,2022-10-31,19:45,Monza,Bologna,1,2,A,0.0,0.0,D,Unknown,9.0,10.0,3.0,5.0,13.0,18.0,4.0,5.0,4.0,2.0,0.0,0.0,19,Evening / Night,3,1,6.0,0.3333333333333333,0.5,19.0,8.0,31.0,9.0
SeriaA,2022-2023,I1,2022-11-04,19:45,Udinese,Lecce,1,1,D,0.0,1.0,A,Unknown,16.0,9.0,5.0,1.0,12.0,18.0,3.0,2.0,2.0,3.0,0.0,0.0,19,Evening / Night,2,0,5.0,0.3125,0.1111111111111111,25.0,6.0,30.0,5.0
SeriaA,2022-2023,I1,2022-11-05,14:00,Empoli,Sassuolo,1,0,H,0.0,0.0,D,Unknown,17.0,10.0,1.0,3.0,11.0,11.0,3.0,6.0,2.0,0.0,0.0,0.0,14,Afternoon,1,1,2.0,0.058823529411764705,0.3,27.0,4.0,22.0,9.0
SeriaA,2022-2023,I1,2022-11-05,14:00,Salernitana,Cremonese,2,2,D,2.0,1.0,H,Unknown,11.0,11.0,2.0,5.0,14.0,10.0,2.0,2.0,2.0,2.0,0.0,0.0,14,Afternoon,4,0,4.0,0.18181818181818182,0.45454545454545453,22.0,7.0,24.0,4.0
SeriaA,2022-2023,I1,2022-11-05,17:00,Atalanta,Napoli,1,2,A,1.0,2.0,A,Unknown,17.0,7.0,4.0,5.0,10.0,9.0,5.0,2.0,5.0,1.0,0.0,0.0,17,Evening / Night,3,1,6.0,0.23529411764705882,0.7142857142857143,24.0,9.0,19.0,7.0
SeriaA,2022-2023,I1,2022-11-05,19:45,Milan,Spezia,2,1,H,1.0,0.0,H,Unknown,23.0,13.0,11.0,5.0,12.0,13.0,3.0,6.0,6.0,4.0,1.0,0.0,19,Evening / Night,3,1,11.0,0.4782608695652174,0.38461538461538464,36.0,16.0,25.0,9.0
SeriaA,2022-2023,I1,2022-11-06,11:30,Bologna,Torino,2,1,H,0.0,1.0,A,Unknown,9.0,7.0,5.0,2.0,14.0,17.0,3.0,1.0,3.0,3.0,0.0,0.0,11,Early Kickoff,3,1,6.0,0.5555555555555556,0.2857142857142857,16.0,7.0,31.0,4.0
SeriaA,2022-2023,I1,2022-11-06,14:00,Monza,Verona,2,0,H,0.0,0.0,D,Unknown,14.0,7.0,3.0,2.0,10.0,10.0,5.0,2.0,3.0,1.0,0.0,1.0,14,Afternoon,2,2,5.0,0.21428571428571427,0.2857142857142857,21.0,5.0,20.0,7.0
SeriaA,2022-2023,I1,2022-11-06,14:00,Sampdoria,Fiorentina,0,2,A,0.0,1.0,A,Unknown,14.0,5.0,2.0,4.0,10.0,18.0,4.0,4.0,1.0,0.0,0.0,0.0,14,Afternoon,2,2,1.0,0.14285714285714285,0.8,19.0,6.0,28.0,8.0
SeriaA,2022-2023,I1,2022-11-06,17:00,Roma,Lazio,0,1,A,0.0,1.0,A,Unknown,8.0,5.0,2.0,3.0,18.0,14.0,4.0,2.0,2.0,3.0,0.0,0.0,17,Evening / Night,1,1,5.0,0.25,0.6,13.0,5.0,32.0,6.0
SeriaA,2022-2023,I1,2022-11-06,19:45,Juventus,Inter,2,0,H,0.0,0.0,D,Unknown,8.0,14.0,3.0,4.0,16.0,13.0,2.0,8.0,2.0,2.0,0.0,0.0,19,Evening / Night,2,2,4.0,0.375,0.2857142857142857,22.0,7.0,29.0,10.0
SeriaA,2022-2023,I1,2022-11-08,17:30,Napoli,Empoli,2,0,H,0.0,0.0,D,Unknown,18.0,6.0,4.0,1.0,12.0,16.0,5.0,0.0,1.0,6.0,0.0,1.0,17,Evening / Night,2,2,8.0,0.2222222222222222,0.16666666666666666,24.0,5.0,28.0,5.0
SeriaA,2022-2023,I1,2022-11-08,17:30,Spezia,Udinese,1,1,D,1.0,1.0,D,Unknown,21.0,10.0,6.0,2.0,12.0,12.0,9.0,0.0,3.0,3.0,0.0,0.0,17,Evening / Night,2,0,6.0,0.2857142857142857,0.2,31.0,8.0,24.0,9.0
SeriaA,2022-2023,I1,2022-11-08,19:45,Cremonese,Milan,0,0,D,0.0,0.0,D,Unknown,6.0,16.0,1.0,5.0,16.0,10.0,2.0,4.0,4.0,3.0,0.0,0.0,19,Evening / Night,0,0,7.0,0.16666666666666666,0.3125,22.0,6.0,26.0,6.0
SeriaA,2022-2023,I1,2022-11-09,17:30,Lecce,Atalanta,2,1,H,2.0,1.0,H,Unknown,15.0,12.0,3.0,4.0,11.0,12.0,4.0,3.0,1.0,2.0,0.0,0.0,17,Evening / Night,3,1,3.0,0.2,0.3333333333333333,27.0,7.0,23.0,7.0
SeriaA,2022-2023,I1,2022-11-09,17:30,Sassuolo,Roma,1,1,D,0.0,0.0,D,Unknown,14.0,10.0,6.0,4.0,11.0,11.0,3.0,2.0,5.0,3.0,0.0,0.0,17,Evening / Night,2,0,8.0,0.42857142857142855,0.4,24.0,10.0,22.0,5.0
SeriaA,2022-2023,I1,2022-11-09,19:45,Fiorentina,Salernitana,2,1,H,1.0,0.0,H,Unknown,18.0,4.0,7.0,1.0,10.0,11.0,4.0,3.0,0.0,1.0,0.0,0.0,19,Evening / Night,3,1,1.0,0.3888888888888889,0.25,22.0,8.0,21.0,7.0
SeriaA,2022-2023,I1,2022-11-09,19:45,Inter,Bologna,6,1,H,3.0,1.0,H,Unknown,13.0,10.0,7.0,4.0,10.0,11.0,4.0,4.0,1.0,5.0,0.0,0.0,19,Evening / Night,7,5,6.0,0.5384615384615384,0.4,23.0,11.0,21.0,8.0
SeriaA,2022-2023,I1,2022-11-09,19:45,Torino,Sampdoria,2,0,H,1.0,0.0,H,Unknown,8.0,11.0,5.0,1.0,14.0,21.0,4.0,3.0,1.0,3.0,0.0,0.0,19,Evening / Night,2,2,4.0,0.625,0.09090909090909091,19.0,6.0,35.0,7.0
SeriaA,2022-2023,I1,2022-11-10,17:30,Verona,Juventus,0,1,A,0.0,0.0,D,Unknown,15.0,11.0,2.0,3.0,14.0,13.0,5.0,4.0,3.0,2.0,0.0,1.0,17,Evening / Night,1,1,6.0,0.13333333333333333,0.2727272727272727,26.0,5.0,27.0,9.0
SeriaA,2022-2023,I1,2022-11-10,19:45,Lazio,Monza,1,0,H,0.0,0.0,D,Unknown,12.0,8.0,4.0,0.0,15.0,14.0,4.0,3.0,2.0,1.0,0.0,0.0,19,Evening / Night,1,1,3.0,0.3333333333333333,0.0,20.0,4.0,29.0,7.0
SeriaA,2022-2023,I1,2022-11-11,19:45,Empoli,Cremonese,2,0,H,0.0,0.0,D,Unknown,13.0,19.0,6.0,5.0,9.0,14.0,4.0,9.0,1.0,2.0,0.0,0.0,19,Evening / Night,2,2,3.0,0.46153846153846156,0.2631578947368421,32.0,11.0,23.0,13.0
SeriaA,2022-2023,I1,2022-11-12,14:00,Napoli,Udinese,3,2,H,2.0,0.0,H,Unknown,15.0,10.0,5.0,4.0,12.0,13.0,5.0,3.0,2.0,3.0,0.0,0.0,14,Afternoon,5,1,5.0,0.3333333333333333,0.4,25.0,9.0,25.0,8.0
SeriaA,2022-2023,I1,2022-11-12,17:00,Sampdoria,Lecce,0,2,A,0.0,1.0,A,Unknown,11.0,11.0,2.0,3.0,14.0,19.0,9.0,0.0,2.0,3.0,0.0,0.0,17,Evening / Night,2,2,5.0,0.18181818181818182,0.2727272727272727,22.0,5.0,33.0,9.0
SeriaA,2022-2023,I1,2022-11-12,19:45,Bologna,Sassuolo,3,0,H,1.0,0.0,H,Unknown,8.0,9.0,4.0,3.0,12.0,6.0,4.0,6.0,1.0,0.0,0.0,0.0,19,Evening / Night,3,3,1.0,0.5,0.3333333333333333,17.0,7.0,18.0,10.0
SeriaA,2022-2023,I1,2022-11-13,11:30,Atalanta,Inter,2,3,A,1.0,1.0,D,Unknown,19.0,14.0,7.0,3.0,10.0,11.0,5.0,4.0,0.0,3.0,0.0,0.0,11,Early Kickoff,5,1,3.0,0.3684210526315789,0.21428571428571427,33.0,10.0,21.0,9.0
SeriaA,2022-2023,I1,2022-11-13,14:00,Monza,Salernitana,3,0,H,2.0,0.0,H,Unknown,19.0,5.0,7.0,0.0,9.0,11.0,6.0,1.0,0.0,2.0,0.0,1.0,14,Afternoon,3,3,3.0,0.3684210526315789,0.0,24.0,7.0,20.0,7.0
SeriaA,2022-2023,I1,2022-11-13,14:00,Roma,Torino,1,1,D,0.0,0.0,D,Unknown,13.0,10.0,4.0,2.0,13.0,10.0,7.0,0.0,3.0,2.0,0.0,0.0,14,Afternoon,2,0,5.0,0.3076923076923077,0.2,23.0,6.0,23.0,7.0
SeriaA,2022-2023,I1,2022-11-13,14:00,Verona,Spezia,1,2,A,1.0,0.0,H,Unknown,18.0,16.0,5.0,9.0,13.0,21.0,2.0,10.0,2.0,4.0,0.0,0.0,14,Afternoon,3,1,6.0,0.2777777777777778,0.5625,34.0,14.0,34.0,12.0
SeriaA,2022-2023,I1,2022-11-13,17:00,Milan,Fiorentina,2,1,H,1.0,1.0,D,Unknown,12.0,11.0,3.0,5.0,13.0,11.0,5.0,7.0,1.0,4.0,0.0,0.0,17,Evening / Night,3,1,5.0,0.25,0.45454545454545453,23.0,8.0,24.0,12.0
SeriaA,2022-2023,I1,2022-11-13,19:45,Juventus,Lazio,3,0,H,1.0,0.0,H,Unknown,13.0,10.0,9.0,3.0,10.0,8.0,2.0,6.0,2.0,1.0,0.0,0.0,19,Evening / Night,3,3,3.0,0.6923076923076923,0.3,23.0,12.0,18.0,8.0
SeriaA,2022-2023,I1,2023-01-04,11:30,Salernitana,Milan,1,2,A,0.0,2.0,A,Unknown,8.0,16.0,1.0,10.0,21.0,13.0,6.0,2.0,4.0,1.0,0.0,0.0,11,Early Kickoff,3,1,5.0,0.125,0.625,24.0,11.0,34.0,8.0
SeriaA,2022-2023,I1,2023-01-04,11:30,Sassuolo,Sampdoria,1,2,A,0.0,2.0,A,Unknown,16.0,9.0,4.0,4.0,16.0,19.0,9.0,1.0,2.0,3.0,0.0,0.0,11,Early Kickoff,3,1,5.0,0.25,0.4444444444444444,25.0,8.0,35.0,10.0
SeriaA,2022-2023,I1,2023-01-04,13:30,Spezia,Atalanta,2,2,D,2.0,0.0,H,Unknown,7.0,19.0,3.0,3.0,11.0,11.0,3.0,8.0,3.0,3.0,0.0,0.0,13,Early Kickoff,4,0,6.0,0.42857142857142855,0.15789473684210525,26.0,6.0,22.0,11.0
SeriaA,2022-2023,I1,2023-01-04,13:30,Torino,Verona,1,1,D,0.0,1.0,A,Unknown,9.0,10.0,3.0,2.0,7.0,17.0,6.0,3.0,1.0,1.0,0.0,0.0,13,Early Kickoff,2,0,2.0,0.3333333333333333,0.2,19.0,5.0,24.0,9.0
